lat,lng,franchise,store
37.525401,127.1259345,메가커피,메가커피 올림픽공원북문점
37.4921505,126.8236345,메가커피,메가커피 온수역점
37.5250882,126.8727111,메가커피,메가커피 오목교역점
37.5229444,126.8738458,메가커피,메가커피 오목교 중앙점
37.5154133,126.9071288,메가커피,메가커피 영등포역점
37.5472055,126.8748507,메가커피,메가커피 염창역점
37.5738942,126.935254,메가커피,메가커피 연희점
37.565784,126.938572,메가커피,메가커피 연세대공학원점
37.602314,126.9161395,메가커피,메가커피 역촌중앙점
37.526799,126.9270935,메가커피,메가커피 여의도파크원점
37.5677998,126.8404781,메가커피,메가커피 양천향교역점
37.5547704,127.0109976,메가커피,메가커피 약수역점
37.531684,127.0302926,메가커피,메가커피 압구정역점
37.5491785,127.1293441,메가커피,메가커피 암사브라운스톤점
37.6522545,127.0304855,메가커피,메가커피 쌍문점
37.4998948,126.9112817,메가커피,메가커피 신풍역점
37.5130742,126.8307013,메가커피,메가커피 신정이펜하우스점
37.5244852,126.8536023,메가커피,메가커피 신정역점
37.5198838,126.8526862,메가커피,메가커피 신정네거리점
37.5936712,126.9177913,메가커피,메가커피 신응암시장점
37.5358414,126.8283183,메가커피,메가커피 신월사거리점
37.53775,126.8725827,메가커피,메가커피 신목점
37.4704112,126.940752,메가커피,메가커피 신림프라임법학원점
37.4626176,126.9383251,메가커피,메가커피 신림역점
37.4626176,126.9383251,메가커피,메가커피 신림역사거리점
37.4816274,126.9152003,메가커피,메가커피 신림난곡점
37.5059295,126.8886188,메가커피,메가커피 신도림태영타운점
37.5088099,126.8912061,메가커피,메가커피 신도림크라운빌점
37.5077345,126.8805914,메가커피,메가커피 신도림역점
37.486699,126.9133322,메가커피,메가커피 신대방역점
37.5062485,126.9139521,메가커피,메가커피 신길힐스테이트점
37.5187947,126.842583,메가커피,메가커피 신곡시장점
37.3798877,126.8031025,메가커피,메가커피 시흥한울중점
37.3798877,126.8031025,메가커피,메가커피 시흥중앙점
37.4539931,126.9004031,메가커피,메가커피 시흥사거리점
37.6341571,127.0230278,메가커피,메가커피 수유사거리점
37.5795913,126.89873,메가커피,메가커피 수색자이점
37.4790482,127.1299016,메가커피,메가커피 송파파인타운점
37.5145437,127.1065971,메가커피,메가커피 송파역점
37.5101906,127.1117129,메가커피,메가커피 송파나루역점
37.5912999,127.0221068,메가커피,메가커피 성신여대점
37.5446009,127.0568847,메가커피,메가커피 성수역점
37.589116,127.0182146,메가커피,메가커피 성북구청점
37.5829776,126.9987726,메가커피,메가커피 성균관대입구점
37.5032246,127.0510085,메가커피,메가커피 선릉점
37.5097431,127.1030184,메가커피,메가커피 석촌호수점
37.503517,127.1035697,메가커피,메가커피 석촌점
37.4837121,127.0324112,메가커피,메가커피 서초우면점
37.5866169,127.0977437,메가커피,메가커피 서일대점
37.566535,126.9779692,메가커피,메가커피 서울역점
37.566535,126.9779692,메가커피,메가커피 서울시청점
37.5838657,127.0587771,메가커피,메가커피 서울시립대점
37.55109,126.9616037,메가커피,메가커피 서울만리점
37.4799586,126.9568599,메가커피,메가커피 서울대입구점
37.4826799,126.9532107,메가커피,메가커피 서울대입구역점
37.5457314,126.9540836,메가커피,메가커피 서울공덕초교점
37.5327384,127.1134887,메가커피,메가커피 서울풍납점
37.5295205,126.9212475,메가커피,메가커피 서여의도점
37.5524143,127.1707655,메가커피,메가커피 상일고덕점
37.505331,126.9417528,메가커피,메가커피 상도해링턴플레이스점
37.6600958,127.0744074,메가커피,메가커피 상계역점
37.6644859,127.0665604,메가커피,메가커피 상계보람점
37.6485082,127.0631429,메가커피,메가커피 상계백병원점
37.5039005,127.0885484,메가커피,메가커피 삼전역점
37.5878949,127.0653215,메가커피,메가커피 삼육서울병원점
37.6201772,127.0164719,메가커피,메가커피 삼양점
37.621341,127.020507,메가커피,메가커피 삼양사거리점
37.4803643,126.9821955,메가커피,메가커피 사당방배점
37.5800329,127.0882609,메가커피,메가커피 사가정역점
37.5784186,126.9099561,메가커피,메가커피 북가좌점
37.6168565,127.0913817,메가커피,메가커피 봉화산역점
37.4819678,126.943256,메가커피,메가커피 봉천역점
37.4863102,126.9395618,메가커피,메가커피 봉일시장점
37.4912431,126.9240825,메가커피,메가커피 보라매타운점
37.4951092,126.9116485,메가커피,메가커피 보라매점
37.4951092,126.9116485,메가커피,메가커피 보라매역점
37.5091495,126.9110082,메가커피,메가커피 보라매공원점
37.5777773,127.0684557,메가커피,메가커피 배봉사거리점
37.5694218,126.8129911,메가커피,메가커피 방화중앙점
37.5594039,126.8389535,메가커피,메가커피 발산역점
37.6083313,127.0287845,메가커피,메가커피 미아현대점
37.6301378,127.0237001,메가커피,메가커피 미아수유시장점
37.6129567,127.0339613,메가커피,메가커피 미아방천시장점
37.4829474,127.1288151,메가커피,메가커피 문정중앙점
37.4904865,127.126605,메가커피,메가커피 문정아이파크점
37.4889349,127.121524,메가커피,메가커피 문정로데오
37.5120122,126.8969234,메가커피,메가커피 문래SKV1센터점
37.5143434,126.8996479,메가커피,메가커피 문래에이스하이테크점
37.5370192,126.8735297,메가커피,메가커피 목동파리공원점
37.528938,126.8752298,메가커피,메가커피 목동파라곤점
37.5413694,126.8753414,메가커피,메가커피 목동우성점
37.5383413,126.8674605,메가커피,메가커피 목동시장점
37.5370192,126.8735297,메가커피,메가커피 목동사거리점
37.5846465,126.9251874,메가커피,메가커피 명지전문대점
37.5778679,126.921451,메가커피,메가커피 명지대점
37.55131,127.144014,메가커피,메가커피 명일역점
37.5848258,127.080134,메가커피,메가커피 면목중앙점
37.5885907,127.0895945,메가커피,메가커피 면목역점
37.5885907,127.0895945,메가커피,메가커피 면목면동초점
37.613797,127.0775029,메가커피,메가커피 먹골역점
37.5028836,126.8448882,메가커피,메가커피 구로매봉초점
37.5535996,126.9059535,메가커피,메가커피 망원망리단길점
37.598603,127.092882,메가커피,메가커피 망우역점
37.5425992,126.9440456,메가커피,메가커피 마포용강점
37.5637561,126.9084211,메가커피,메가커피 마포시민공원점
37.494372,127.1517206,메가커피,메가커피 마천역점
37.6658135,127.0569853,메가커피,메가커피 마들역점
37.5735074,126.8285405,메가커피,메가커피 마곡중앙점
37.4996254,127.0277961,메가커피,메가커피 마곡점
37.5594177,126.8668899,메가커피,메가커피 마곡유림점
37.5589522,126.8288434,메가커피,메가커피 마곡역점
37.490771,127.0752388,메가커피,메가커피 디에이치자이개포점
37.558653,126.8532512,메가커피,메가커피 등촌성당점
37.527575,127.1359781,메가커피,메가커피 둔촌동역점
37.5307575,127.1443173,메가커피,메가커피 둔촌고사거리점
37.4833686,126.9747103,메가커피,메가커피 동작남성점
37.587926,127.0037323,메가커피,메가커피 동소문점
37.5706612,127.0072579,메가커피,메가커피 동대문종합시장점
37.5743682,127.0400189,메가커피,메가커피 동대문점
37.569424,127.0132438,메가커피,메가커피 동대문동평화점
37.618397,126.933056,메가커피,메가커피 독바위역점
37.4707026,126.9339908,메가커피,메가커피 대학점
37.4994914,127.0610527,메가커피,메가커피 대치학원가점
37.4938946,127.0629079,메가커피,메가커피 대치역점
37.5318721,126.9031482,메가커피,메가커피 당산중앙점
37.534898,126.8992943,메가커피,메가커피 당산역점
37.4896033,126.9280593,메가커피,메가커피 당곡역점
37.5642881,127.0537683,메가커피,메가커피 답십리로데오점
37.4988259,126.9904937,메가커피,메가커피 논현역점
37.5093526,127.0388621,메가커피,메가커피 논현아크로힐스점
37.5556203,127.0247986,메가커피,메가커피 논골사거리점
37.6013733,126.9319284,메가커피,메가커피 녹번점
37.6541917,127.056793,메가커피,메가커피 노원중앙점
37.6541917,127.056793,메가커피,메가커피 노원을지병원점
37.654527,127.060551,메가커피,메가커피 노원역점
37.6541917,127.056793,메가커피,메가커피 노원로데오점
37.4885326,126.8906507,메가커피,메가커피 남구로점
37.4778688,126.9154917,메가커피,메가커피 난곡우체국점
37.477909,126.9620089,메가커피,메가커피 낙성대역점
37.5317675,126.8467055,메가커피,메가커피 까치산역점
37.5317675,126.8467055,메가커피,메가커피 까치산시장점
37.6073126,127.023926,메가커피,메가커피 길음뉴타운점
37.5368082,127.1392925,메가커피,메가커피 길동역점
37.5481551,127.0191177,메가커피,메가커피 금호역점
37.5480101,127.0257709,메가커피,메가커피 금호사거리점
37.4518527,126.9020358,메가커피,메가커피 금천롯데캐슬
37.4665457,126.901952,메가커피,메가커피 금천독산점
37.4687595,126.9021125,메가커피,메가커피 금천독산4동점
37.4518527,126.9020358,메가커피,메가커피 금천가산점
37.5451784,127.1431785,메가커피,메가커피 굽은다리역점
37.496261,126.86959,메가커피,메가커피 구일역점
37.5397202,127.0866272,메가커피,메가커피 구의역점
37.6111396,126.9169368,메가커피,메가커피 구산역점
36.3680837,127.3445025,메가커피,메가커피 구로궁동점
37.5011414,126.8625002,메가커피,메가커피 구로고척점
37.5032071,126.8618993,메가커피,메가커피 구로고척시장점
37.4914131,127.0137673,메가커피,메가커피 교대역점
37.5482267,126.9297462,메가커피,메가커피 광흥창역점
37.5701527,126.9993404,메가커피,메가커피 광장시장 남2문점
37.6194277,127.05982,메가커피,메가커피 광운대역점
37.54322,126.951576,메가커피,메가커피 공덕점
37.5060583,127.0047804,메가커피,메가커피 반포고투몰점
37.555051,127.15411,메가커피,메가커피 고덕역점
37.5549124,127.1342742,메가커피,메가커피 고덕그라시움점
37.5929616,127.052829,메가커피,메가커피 경희대점
37.5407625,127.0793428,메가커피,메가커피 건대학생회관점
37.4988429,127.144959,메가커피,메가커피 거여역점
37.5019237,126.8479012,메가커피,메가커피 개봉푸르지오점
37.4918629,126.8562632,메가커피,메가커피 개봉점
37.4970808,126.8561712,메가커피,메가커피 개봉사거리점
37.4954995,126.8594363,메가커피,메가커피 개봉북부역
37.4939979,126.8586348,메가커피,메가커피 개봉남부역점
37.5589559,127.1724786,메가커피,메가커피 강일2지구
37.5653152,126.8480309,메가커피,메가커피 강서한강자이타워점
37.556904,126.8642901,메가커피,메가커피 강서우림블루나인점
37.5695531,126.8249817,메가커피,메가커피 강서세무서점
37.5608434,126.8546005,메가커피,메가커피 강서등촌점
37.5509786,126.8495382,메가커피,메가커피 강서구청점
37.6396099,127.0256575,메가커피,메가커피 강북시장점
37.535489,127.134836,메가커피,메가커피 강동역점
37.5301251,127.123762,메가커피,메가커피 강동구청점
37.5172363,127.0473248,메가커피,메가커피 강남포이점
37.4692712,127.1073203,메가커피,메가커피 강남세곡점
37.5695486,126.9149256,메가커피,메가커피 가좌역점
37.5775116,126.9103925,메가커피,메가커피 가재울북가좌초교점
37.573616,126.916407,메가커피,메가커피 가재울뉴타운점
37.6412127,127.016581,메가커피,메가커피 가오리역점
37.5648322,126.8342406,메가커피,메가커피 가양초점
37.5648322,126.8342406,메가커피,메가커피 가양중앙점
37.482461,126.8781192,메가커피,메가커피 가산SK V1센터점
37.4827197,126.8781914,메가커피,메가커피 가산에이스K1타워점
37.4803075,126.8841943,메가커피,메가커피 가산리더스타워점
37.5788728,126.9865179,메가커피,메가커피 안국역점
37.550148,127.127519,메가커피,메가커피 암사역점
37.5648322,126.8342406,메가커피,메가커피 가양역점
37.5558013,126.9092239,메가커피,메가커피 망원역점
37.4954031,126.887369,메가커피,메가커피 구로디지털단지역점
37.4872051,127.1195428,메가커피,메가커피 문정테라타워2점
37.5650413,127.0836204,메가커피,메가커피 중곡역점
37.6041779,127.0409997,메가커피,메가커피 월곡두산점
37.5114305,127.0830262,메가커피,메가커피 잠실새내역점
37.6059858,126.9157657,메가커피,메가커피 역말사거리점
37.6409973,127.028428,메가커피,메가커피 수유점
37.5610647,126.9822893,메가커피,메가커피 명동중앙우체국점
37.5594375,127.1476045,메가커피,메가커피 고덕래미안점
37.4961608,127.131049,메가커피,메가커피 가락중앙점
37.658399,127.035268,메가커피,메가커피 쌍문세라믹점
37.4789643,127.0609282,메가커피,메가커피 개포동역점
37.564979,126.827427,메가커피,메가커피 신방화역점
37.5252173,126.9255386,커피빈코리아,커피빈코리아 IFC MALL 3호점
37.557527,126.9244669,커피빈코리아,커피빈코리아 홍대역8번출구점
37.6511651,127.0764297,커피빈코리아,커피빈코리아 중계동은행사거리점
37.5295808,126.9326803,커피빈코리아,커피빈코리아 여의도SK증권빌딩점
37.5260686,127.0389925,커피빈코리아,커피빈코리아 압구정로데오점
37.4795693,126.9521709,커피빈코리아,커피빈코리아 서울대입구역점
37.5796165,126.8927623,커피빈코리아,커피빈코리아 상암SBS미디어센터점
37.5172363,127.0473248,커피빈코리아,커피빈코리아 삼성생명강남사옥점
37.5023197,127.024867,커피빈코리아,커피빈코리아 뉴교보타워옆점
37.654527,127.060551,커피빈코리아,커피빈코리아 노원역점
37.5923663,127.0526497,커피빈코리아,커피빈코리아 경희대점
37.5542421,126.8510561,커피빈코리아,커피빈코리아 강서그랜드아이파크점
37.5349372,127.0957088,커피빈코리아,커피빈코리아 강변테크노마트점
37.4956154,127.0282032,커피빈코리아,커피빈코리아 강남대로점
37.5245018,126.9255481,커피빈코리아,커피빈코리아 IFC MALL 2호점
37.5091322,127.0608511,커피빈코리아,커피빈코리아 CBTL파르나스몰점
37.5554518,126.9233085,커피빈코리아,커피빈코리아 홍대역점
37.58217,127.001893,커피빈코리아,커피빈코리아 혜화역점
37.583443,127.001877,커피빈코리아,커피빈코리아 혜화역1번출구점
37.5295808,126.9326803,커피빈코리아,커피빈코리아 현대자동차여의도점
37.5351932,127.1332123,커피빈코리아,커피빈코리아 현대자동차성내점
37.5876061,127.0071529,커피빈코리아,커피빈코리아 한성대입구역점
37.566045,126.9933297,커피빈코리아,커피빈코리아 하나은행을지로본점
37.5171327,126.9037826,커피빈코리아,커피빈코리아 타임스퀘어점
37.5617864,126.9910438,커피빈코리아,커피빈코리아 충무로극동빌딩점
37.5072931,127.0338546,커피빈코리아,커피빈코리아 차병원사거리점
37.570176,126.983197,커피빈코리아,커피빈코리아 종각역점
37.5926646,126.9205206,커피빈코리아,커피빈코리아 응암동점
37.566045,126.9933297,커피빈코리아,커피빈코리아 을지로입구역점
37.5384272,126.9654442,커피빈코리아,커피빈코리아 용산아이파크몰점
37.5960309,127.0602028,커피빈코리아,커피빈코리아 외대앞점
37.5157197,127.1322328,커피빈코리아,커피빈코리아 올림픽플라자점
37.524127,126.8762326,커피빈코리아,커피빈코리아 오목교역사거리점
37.5068485,127.0228557,커피빈코리아,커피빈코리아 영동점
37.5630488,126.9432618,커피빈코리아,커피빈코리아 연대동문회관점
37.5295808,126.9326803,커피빈코리아,커피빈코리아 여의도신영증권별관점
37.5306873,126.9250109,커피빈코리아,커피빈코리아 여의도순복음교회옆점
37.5295808,126.9326803,커피빈코리아,커피빈코리아 여의도교보증권카페점
37.5295808,126.9326803,커피빈코리아,커피빈코리아 여의도 34번지점
37.5716317,126.8385928,커피빈코리아,커피빈코리아 양천향교역점
37.4828794,127.0350219,커피빈코리아,커피빈코리아 양재스포타임점
37.5762989,126.9845774,커피빈코리아,커피빈코리아 안국역점
37.556292,126.9372365,커피빈코리아,커피빈코리아 신촌점
37.3798877,126.8031025,커피빈코리아,커피빈코리아 시흥홈플러스점
37.563621,126.977166,커피빈코리아,커피빈코리아 시청역7번출구점
37.5642851,126.9811637,커피빈코리아,커피빈코리아 소공동삼화빌딩점
37.4954141,127.0164028,커피빈코리아,커피빈코리아 서초지파이브점
37.4837121,127.0324112,커피빈코리아,커피빈코리아 서초부띠크모나코점
37.4874914,127.0322289,커피빈코리아,커피빈코리아 서초뱅뱅사거리점
37.4876872,127.0174271,커피빈코리아,커피빈코리아 서초동점
37.5696899,126.9724165,커피빈코리아,커피빈코리아 새문안로점
37.5481136,126.9231602,커피빈코리아,커피빈코리아 상수역점
37.5964105,127.0847782,커피빈코리아,커피빈코리아 상봉역점
37.5172363,127.0473248,커피빈코리아,커피빈코리아 삼성전자강남사옥점
37.507009,127.0586339,커피빈코리아,커피빈코리아 삼성루첸타워점
37.5017064,126.9872169,커피빈코리아,커피빈코리아 반포엘루체점
37.4786713,126.8864968,커피빈코리아,커피빈코리아 마리오아울렛점
37.50904,126.889424,커피빈코리아,커피빈코리아 디큐브시티점
37.5101935,127.0585824,커피빈코리아,커피빈코리아 도심공항타워점
37.5813717,127.0037067,커피빈코리아,커피빈코리아 대학로마로니에점
37.5054749,127.0260407,커피빈코리아,커피빈코리아 논현201 5번지점
37.4895029,126.9928287,커피빈코리아,커피빈코리아 내방역7번출구유중아트점
37.4855176,127.0155793,커피빈코리아,커피빈코리아 남부터미널역점
37.4780739,126.9615951,커피빈코리아,커피빈코리아 낙성대역점
37.4954031,126.887369,커피빈코리아,커피빈코리아 구로지밸리몰점
37.5849882,127.0295301,커피빈코리아,커피빈코리아 고대참살이길점
37.5866667,127.0294444,커피빈코리아,커피빈코리아 고대안암역점
37.498056,127.025833,커피빈코리아,커피빈코리아 강남역GT타워옆점
37.5172363,127.0473248,커피빈코리아,커피빈코리아 강남역12번출구점
37.5002656,127.0260219,커피빈코리아,커피빈코리아 강남에스점
37.5019704,127.026038,커피빈코리아,커피빈코리아 강남대로센터점
37.5796851,126.8927123,커피빈코리아,커피빈코리아 상암SBS프리즘타워점
37.550392,126.9722216,파스쿠찌트,파스쿠찌트 윈시티남산
37.5349372,127.0957088,파스쿠찌,파스쿠찌 테크노마트점
37.5384272,126.9654442,파스쿠찌,파스쿠찌 용산아이파크몰점
37.5295703,126.9680031,파스쿠찌,파스쿠찌 용산더센트럴점
37.5611889,126.9388414,파스쿠찌,파스쿠찌 연세세브란스1호점
37.5259791,126.9258273,파스쿠찌,파스쿠찌 여의도영풍문고IFC점
37.530892,126.9210728,파스쿠찌,파스쿠찌 서여의도점
37.4866561,127.0158867,파스쿠찌,파스쿠찌 서초점
37.5241801,127.0473251,파스쿠찌,파스쿠찌 청담사거리점
37.5697333,126.9893223,파스쿠찌,파스쿠찌 종로2가점
37.5718609,127.071825,파스쿠찌,파스쿠찌 장안사거리점
37.5105704,127.0803448,파스쿠찌,파스쿠찌 잠실역점
37.5583938,126.8367857,파스쿠찌,파스쿠찌 이대서울병원점
37.561949,127.038485,파스쿠찌,파스쿠찌 왕십리역사
37.5272546,126.8956423,파스쿠찌,파스쿠찌 영등포병원점
37.565784,126.938572,파스쿠찌,파스쿠찌 연세우리라운지점
37.565784,126.938572,파스쿠찌,파스쿠찌 연세심혈관병원점
37.5623371,126.9408692,파스쿠찌,파스쿠찌 연세세브란스2호
37.5575085,126.9371524,파스쿠찌,파스쿠찌 연세대점
37.514338,127.0193308,파스쿠찌,파스쿠찌 신사역점
37.4626176,126.9383251,파스쿠찌,파스쿠찌 신림역점
37.4881207,127.1029685,파스쿠찌,파스쿠찌 수서점
37.5935225,127.0176206,파스쿠찌,파스쿠찌 성신여대점
37.5060342,127.0503033,파스쿠찌,파스쿠찌 선릉이노센스
37.5062457,127.1005545,파스쿠찌,파스쿠찌 석촌호수점
37.566535,126.9779692,파스쿠찌,파스쿠찌 서울시청점
37.4591861,126.9551526,파스쿠찌,파스쿠찌 서울대점
37.4807107,126.9535624,파스쿠찌,파스쿠찌 서울대입구역점
37.4591861,126.9551526,파스쿠찌,파스쿠찌 서울대병원
37.4587299,126.9522524,파스쿠찌,파스쿠찌 서울대관정도서관점
37.5791158,126.9367789,파스쿠찌,파스쿠찌 서대문역점
37.5105294,127.0631988,파스쿠찌,파스쿠찌 삼성역점
37.4888469,127.0309709,파스쿠찌,파스쿠찌 뱅뱅사거리점
37.483115,127.123927,파스쿠찌,파스쿠찌 문정법조단지점
37.5506785,126.9134813,파스쿠찌,파스쿠찌 메세나폴리스점
37.5689316,127.0087977,파스쿠찌,파스쿠찌 두타점
37.5677853,127.0140493,파스쿠찌,파스쿠찌 동대문APM점
37.5317675,126.8467055,파스쿠찌,파스쿠찌 까치산역점
37.6152464,126.7156325,파스쿠찌,파스쿠찌 김포공항국내선점
37.4826527,127.0180446,파스쿠찌,파스쿠찌 기쁨병원점
37.5599265,126.8405125,파스쿠찌,파스쿠찌 강서NC백화점
37.5172363,127.0473248,파스쿠찌,파스쿠찌 강남구청역점
37.5172363,127.0473248,파스쿠찌,파스쿠찌 강남고속터미널점
37.5693535,126.9162393,파스쿠찌,파스쿠찌 가재울점
37.4972922,126.9165608,파스쿠찌,파스쿠찌 보라매공원점
37.654527,127.060551,파스쿠찌,파스쿠찌 노원역점
37.5809354,127.0457841,빽다방,빽다방 청량리역점
37.6487497,127.0763296,빽다방,빽다방 중계은행사거리점
37.6144929,127.0002306,빽다방,빽다방 정릉점
37.5338436,126.9754758,빽다방,빽다방 용산국방부점
37.5263715,126.8962283,빽다방,빽다방 영등포신세계점
37.5256868,126.8968943,빽다방,빽다방 영등포구청역점
37.575326,127.0248495,빽다방,빽다방 신설동역1호점
37.4988726,126.9300136,빽다방,빽다방 신대방삼거리점
37.5518018,127.0736345,빽다방,빽다방 세종대후문점
35.8106824,126.4162652,빽다방선유도역점,빽다방선유도역점
37.5798454,126.8887193,빽다방,빽다방 상암KGIT점
37.6700032,127.0423391,빽다방,빽다방 방학역점
37.5281527,126.8757457,빽다방,빽다방 목동41타워점
37.5623942,126.9818582,빽다방,빽다방 명동중앙우체국점
37.5555634,126.9082257,빽다방,빽다방 망원시장점
37.5295808,126.9326803,빽다방,빽다방 동여의도점
37.5365801,127.0849871,빽다방,빽다방 구의역점
37.5383015,127.0746261,빽다방,빽다방 건대동문회관점
37.535315,127.0933914,빽다방,빽다방 강변역점
37.6486098,127.0343291,빽다방,빽다방 쌍문역점
37.5115321,127.1138586,빽다방,빽다방 방이시장점
37.654527,127.060551,빽다방,빽다방 노원역우리은행점
37.655481,127.0625821,빽다방,빽다방 노원문화의거리점
37.5461514,127.1434817,빽다방,빽다방 굽은다리역점
37.636581,126.918833,빽다방,빽다방 구파발역점
37.5619185,126.826919,빽다방,빽다방 마곡역GMG점
37.5256409,126.9186176,빽다방,빽다방 KBS본관점
37.5483164,127.0674613,빽다방,빽다방 화양사거리점
37.5381184,126.8471024,빽다방,빽다방 화곡역점
37.5872962,126.946125,빽다방,빽다방 홍제삼거리점
40.8443598,-74.0051777,빽다방,빽다방 홍대입구점
37.5518097,126.921284,빽다방,빽다방 홍대거리점
37.5618974,127.0308534,빽다방,빽다방 행당무학점
37.4972051,127.0547028,빽다방,빽다방 한티역점
37.5571759,127.0454092,빽다방,빽다방 한양대점
37.6179085,127.0750345,빽다방,빽다방 태릉입구역점
37.486491,126.981876,빽다방,빽다방 총신대입구역점
37.4943867,126.8325917,빽다방,빽다방 천왕역점
37.6535857,127.050145,빽다방,빽다방 창동역점
37.6017083,127.0786012,빽다방,빽다방 중화역점
37.594904,127.075833,빽다방,빽다방 중랑역 동부시장점
37.6021121,127.0061045,빽다방,빽다방 정릉뉴타운점
37.6156087,127.0507954,빽다방,빽다방 장위뉴타운점
37.515194,127.0948475,빽다방,빽다방 잠실역지하도점
37.5338451,126.9918311,빽다방,빽다방 이태원점
37.598482,126.9140967,빽다방,빽다방 응암역점
37.5876303,126.9163774,빽다방,빽다방 응암대림시장점
37.6203054,126.9161104,빽다방,빽다방 은평초교점
37.6041779,127.0409997,빽다방,빽다방 월곡래미안점
37.5475334,126.8359917,빽다방,빽다방 우장산역점
37.5751278,127.0851145,빽다방,빽다방 용마산역점
37.5640647,127.0554067,빽다방,빽다방 용답로데오점
37.597108,127.0588498,빽다방,빽다방 외대역점
37.561949,127.038485,빽다방,빽다방 왕십리역점
37.5404369,127.0951999,빽다방,빽다방 올림픽북단점
37.4944,126.844551,빽다방,빽다방 오류동역남부점
37.5681791,126.9322133,빽다방,빽다방 연희삼거리점
37.618812,126.920842,빽다방,빽다방 연신내역점
37.4999072,127.0373932,빽다방,빽다방 역삼GS점
37.525606,126.886191,빽다방,빽다방 양평중흥S클래스점
37.469913,127.038396,빽다방,빽다방 양재시민의숲역
37.5556662,127.010807,빽다방,빽다방 약수역점
37.576556,126.985472,빽다방,빽다방 안국역점
37.658399,127.035268,빽다방,빽다방 쌍문세라믹점
37.5208002,126.8528758,빽다방,빽다방 신정네거리점
37.5316988,126.9654083,빽다방,빽다방 신용산해링턴점
37.4626176,126.9383251,빽다방,빽다방 신림역2호점
37.4711013,126.9375595,빽다방,빽다방 신림대학점
37.4816274,126.9152003,빽다방,빽다방 신림난곡점
37.4863069,126.9134733,빽다방,빽다방 신대방역점
37.5659562,127.0186987,빽다방,빽다방 신당역점
37.4952808,126.9554244,빽다방,빽다방 숭실대점
37.6386636,127.0270104,빽다방,빽다방 수유역점
37.6308048,127.0237356,빽다방,빽다방 수유시장점
37.677881,127.055293,빽다방,빽다방 수락산역점
37.5016284,127.1086253,빽다방,빽다방 송파사거리점
37.514624,127.108563,빽다방,빽다방 송파 방이점
37.561687,126.8098122,빽다방,빽다방 송정역점
37.5394428,127.0542534,빽다방,빽다방 성수역롯데캐슬점
37.5389889,127.0547093,빽다방,빽다방 성수뚝도점
37.5090479,127.0440555,빽다방,빽다방 선정릉역점
37.5030346,127.0504691,빽다방,빽다방 선릉중앙점
37.5062991,127.1082686,빽다방,빽다방 석촌역점
37.5023874,127.0969415,빽다방,빽다방 석촌고분역점
37.4913624,127.008348,빽다방,빽다방 서초역점
37.4565095,126.9500385,빽다방,빽다방 서울대메트로빌점
37.5791158,126.9367789,빽다방,빽다방 서대문경희궁점
37.5645,127.028872,빽다방,빽다방 상왕십리역점
37.5946937,127.0856632,빽다방,빽다방 상봉역점
37.5090671,126.9455197,빽다방,빽다방 상도e편한점
37.6194458,127.0210749,빽다방,빽다방 삼양동사거리점
37.627334,127.0379897,빽다방,빽다방 북서울꿈의숲점
37.6163947,127.0926039,빽다방,빽다방 봉화산역점
37.4825442,126.9422235,빽다방,빽다방 봉천역점
37.4917313,126.9251532,빽다방,빽다방 보라매타운점
37.5281537,126.9988215,빽다방,빽다방 보광점
37.5734199,126.8114578,빽다방,빽다방 방화사거리점
37.508559,127.12596,빽다방,빽다방 방이역 코오롱점
37.558683,126.837595,빽다방,빽다방 발산역플레이스점
37.5060583,127.0047804,빽다방,빽다방 반포고투몰점
37.5060582,127.0033885,빽다방,빽다방 반포고투몰2호점
37.6258469,127.0268455,빽다방,빽다방 미아역점
37.4859826,127.1197497,빽다방,빽다방 문정역점
37.5370192,126.8735297,빽다방,빽다방 목동파리공원점
37.5802046,126.9234451,빽다방,빽다방 명지대
37.5505993,127.1452377,빽다방,빽다방 명일역점
37.6121738,127.0782512,빽다방,빽다방 먹골역점
37.5597121,126.8253528,빽다방,빽다방 마곡역류마타워점
37.5619185,126.826919,빽다방,빽다방 마곡역로뎀타워점
37.5669356,126.8265611,빽다방,빽다방 마곡나루역북부점
37.5462843,127.0494976,빽다방,빽다방 뚝섬역점
37.5490542,126.8678586,빽다방,빽다방 등촌역점
37.558653,126.8532512,빽다방,빽다방 등촌성당점
37.5259147,127.1349952,빽다방,빽다방 둔촌동역점
37.5000326,126.8680013,빽다방,빽다방 동양미래대점
37.6005277,127.023636,빽다방,빽다방 돈암점
37.5996114,127.0134558,빽다방,빽다방 돈암아리랑점
37.4693273,126.8970414,빽다방,빽다방 독산롯데점
37.6687738,127.0470706,빽다방,빽다방 도봉구민회관점
37.493308,126.8980447,빽다방,빽다방 대림역점
37.657176,127.0622614,빽다방,빽다방 노원역북부점
37.5606465,126.9791915,빽다방,빽다방 남대문시장점
37.5317675,126.8467055,빽다방,빽다방 까치산역점
37.603245,127.024959,빽다방,빽다방 길음역점
37.5478489,127.0215265,빽다방,빽다방 금호금남시장점
37.4547138,126.9005358,빽다방,빽다방 금천시흥사거리점
37.6352875,126.919153,빽다방,빽다방 구파발역 미켈란점
37.496261,126.86959,빽다방,빽다방 구일역점
37.6104407,126.9166729,빽다방,빽다방 구산역점
37.4851543,126.8927301,빽다방,빽다방 구로이앤씨6차점
37.4954031,126.887369,빽다방,빽다방 구로디지털역점
